#aktschritt 	 uEuler 	 vEuler 	 uRunge 	 vRunge
# a=0.01	 b=0.99	 u0=1	 v0=1
436.9	0.81667	0.867696	0.999975	0.989902
437	0.793874	0.908825	0.999963	0.989917
437.1	0.772764	0.950548	0.999951	0.989933
437.2	0.753251	0.992784	0.99994	0.98995
437.3	0.735255	1.03546	0.999929	0.989967
437.4	0.718706	1.07848	0.999919	0.989984
437.5	0.703543	1.12177	0.99991	0.990002
437.6	0.689714	1.16525	0.999902	0.99002
437.7	0.677174	1.20881	0.999895	0.990037
437.8	0.665888	1.25238	0.999889	0.990054
437.9	0.655831	1.29585	0.999884	0.99007
438	0.646984	1.33911	0.99988	0.990086
438.1	0.63934	1.38206	0.999878	0.9901
438.2	0.632898	1.42457	0.999876	0.990114
438.3	0.627671	1.46651	0.999876	0.990127
438.4	0.62368	1.50773	0.999877	0.990138
438.5	0.620959	1.54808	0.99988	0.990148
438.6	0.619556	1.58739	0.999883	0.990156
438.7	0.619532	1.62546	0.999888	0.990163
438.8	0.620967	1.66207	0.999894	0.990168
438.9	0.62396	1.69698	0.9999	0.990171
439	0.628632	1.72991	0.999908	0.990173
439.1	0.635131	1.76055	0.999917	0.990173
439.2	0.643637	1.78853	0.999927	0.990171
439.3	0.654366	1.81344	0.999937	0.990168
439.4	0.66758	1.83479	0.999948	0.990163
439.5	0.683592	1.85202	0.999959	0.990156
439.6	0.702777	1.86447	0.999971	0.990148
439.7	0.725585	1.87139	0.999983	0.990138
439.8	0.75255	1.87186	0.999995	0.990127
439.9	0.784305	1.86485	1.00001	0.990115
440	0.821588	1.84914	1.00002	0.990101
440.1	0.865247	1.82332	1.00003	0.990087
440.2	0.916226	1.78582	1.00004	0.990071
440.3	0.975518	1.73491	1.00005	0.990055
440.4	1.04407	1.66881	1.00006	0.990039
440.5	1.12257	1.58589	1.00007	0.990022
440.6	1.21116	1.48504	1.00008	0.990005
440.7	1.30889	1.3662	1.00009	0.989988
440.8	1.41306	1.23114	1.0001	0.989971
440.9	1.51858	1.08432	1.00011	0.989955
441	1.61777	0.933265	1.00011	0.989939
441.1	1.70125	0.788012	1.00011	0.989923
441.2	1.76019	0.658942	1.00012	0.989909
441.3	1.78933	0.553783	1.00012	0.989895
441.4	1.78871	0.475477	1.00012	0.989882
441.5	1.76296	0.42235	1.00012	0.989871
441.6	1.71893	0.390082	1.00012	0.989861
441.7	1.6633	0.373823	1.00011	0.989852
441.8	1.60139	0.369402	1.00011	0.989845
441.9	1.53698	0.373671	1.00011	0.989839
442	1.47256	0.384398	1.0001	0.989835
442.1	1.40966	0.400044	1.00009	0.989833
442.2	1.34918	0.41955	1.00008	0.989832
442.3	1.29164	0.44218	1.00008	0.989833
442.4	1.23724	0.46741	1.00007	0.989836
442.5	1.18607	0.49486	1.00006	0.98984
442.6	1.13808	0.524245	1.00004	0.989846
442.7	1.09317	0.555344	1.00003	0.989853
442.8	1.05122	0.587979	1.00002	0.989862
442.9	1.01207	0.622004	1.00001	0.989872
443	0.975575	0.657293	0.999998	0.989884
443.1	0.941575	0.693736	0.999986	0.989897
443.2	0.909921	0.731232	0.999974	0.98991
443.3	0.880472	0.769689	0.999963	0.989925
443.4	0.853094	0.80902	0.999952	0.98994
443.5	0.827662	0.849142	0.999942	0.989956
443.6	0.804064	0.889974	0.999932	0.989972
443.7	0.782196	0.931435	0.999923	0.989988
443.8	0.761965	0.973447	0.999914	0.990005
443.9	0.743286	1.01593	0.999907	0.990021
444	0.726085	1.0588	0.9999	0.990037
444.1	0.710296	1.10198	0.999895	0.990053
444.2	0.695864	1.14539	0.99989	0.990068
444.3	0.68274	1.18892	0.999887	0.990083
444.4	0.670886	1.2325	0.999885	0.990096
444.5	0.66027	1.27603	0.999884	0.990109
444.6	0.650873	1.3194	0.999884	0.990121
444.7	0.64268	1.36251	0.999885	0.990131
444.8	0.635689	1.40523	0.999887	0.99014
444.9	0.629905	1.44744	0.999891	0.990148
445	0.625346	1.48901	0.999895	0.990154
445.1	0.622041	1.52978	0.999901	0.990158
445.2	0.620029	1.56959	0.999908	0.990161
445.3	0.619367	1.60825	0.999915	0.990163
445.4	0.620125	1.64555	0.999924	0.990162
445.5	0.622393	1.68127	0.999933	0.99016
445.6	0.626282	1.71515	0.999942	0.990157
445.7	0.631927	1.74687	0.999953	0.990152
445.8	0.639492	1.77611	0.999963	0.990145
445.9	0.649177	1.80248	0.999975	0.990137
446	0.661222	1.82552	0.999986	0.990128
446.1	0.675914	1.8447	0.999997	0.990117
446.2	0.6936	1.85943	1.00001	0.990106
446.3	0.714693	1.86897	1.00002	0.990093
446.4	0.739688	1.87251	1.00003	0.990079
446.5	0.769172	1.86906	1.00004	0.990065
446.6	0.803833	1.85748	1.00005	0.99005
446.7	0.84447	1.83646	1.00006	0.990034
446.8	0.891986	1.80449	1.00007	0.990018
446.9	0.94736	1.75992	1.00008	0.990002
447	1.01158	1.70097	1.00009	0.989986
447.1	1.08548	1.62591	1.00009	0.98997
447.2	1.1695	1.53334	1.0001	0.989955
447.3	1.26327	1.42262	1.0001	0.98994
447.4	1.36498	1.29459	1.00011	0.989926
447.5	1.47068	1.15239	1.00011	0.989912
447.6	1.57386	1.00214	1.00011	0.989899
447.7	1.66571	0.852903	1.00011	0.989888
447.8	1.73678	0.715258	1.00011	0.989877
447.9	1.77986	0.598506	1.00011	0.989868
448	1.79247	0.507906	1.00011	0.98986
448.1	1.77741	0.443718	1.0001	0.989853
448.2	1.74085	0.402539	1.0001	0.989848
448.3	1.68976	0.379547	1.00009	0.989845
448.4	1.63015	0.370176	1.00009	0.989843
448.5	1.56651	0.370806	1.00008	0.989842
448.6	1.50185	0.378812	1.00007	0.989844
448.7	1.43811	0.392369	1.00006	0.989846
448.8	1.37645	0.410221	1.00005	0.989851
448.9	1.31752	0.4315	1.00004	0.989856
449	1.26167	0.455598	1.00003	0.989864
449.1	1.20903	0.482075	1.00002	0.989872
449.2	1.15959	0.510608	1.00001	0.989882
449.3	1.11329	0.540949	0.999996	0.989893
449.4	1.07001	0.572903	0.999985	0.989905
449.5	1.0296	0.60631	0.999974	0.989918
449.6	0.991914	0.641036	0.999964	0.989931
449.7	0.956794	0.676965	0.999953	0.989946
449.8	0.924088	0.713992	0.999944	0.989961
449.9	0.893649	0.752022	0.999935	0.989976
450	0.865341	0.790965	0.999926	0.989991
450.1	0.839036	0.830736	0.999918	0.990007
450.2	0.814615	0.871254	0.999911	0.990022
450.3	0.791969	0.912437	0.999905	0.990037
450.4	0.771002	0.954208	0.9999	0.990052
450.5	0.751624	0.996486	0.999896	0.990066
450.6	0.733757	1.03919	0.999893	0.99008
450.7	0.717331	1.08224	0.999891	0.990093
450.8	0.702286	1.12555	0.999891	0.990104
450.9	0.688571	1.16904	0.999891	0.990115
451	0.676141	1.21261	0.999892	0.990124
451.1	0.664964	1.25618	0.999895	0.990133
451.2	0.655012	1.29963	0.999898	0.99014
451.3	0.646271	1.34287	0.999903	0.990145
451.4	0.638731	1.38578	0.999908	0.990149
451.5	0.632394	1.42825	0.999914	0.990152
451.6	0.627274	1.47013	0.999922	0.990153
451.7	0.623392	1.51128	0.99993	0.990152
451.8	0.620784	1.55155	0.999938	0.99015
451.9	0.619498	1.59076	0.999947	0.990147
452	0.619598	1.62871	0.999957	0.990142
452.1	0.621164	1.66518	0.999967	0.990135
452.2	0.624298	1.69993	0.999978	0.990128
452.3	0.629123	1.73268	0.999989	0.990119
452.4	0.635789	1.7631	0.999999	0.990108
452.5	0.64448	1.79083	1.00001	0.990097
452.6	0.655414	1.81545	1.00002	0.990085
452.7	0.668859	1.83646	1.00003	0.990072
452.8	0.685131	1.8533	1.00004	0.990058
452.9	0.704613	1.86531	1.00005	0.990044
453	0.72776	1.8717	1.00006	0.99003
453.1	0.755116	1.87157	1.00007	0.990015
453.2	0.787321	1.86385	1.00008	0.99
453.3	0.825125	1.84732	1.00008	0.989985
453.4	0.869383	1.82054	1.00009	0.98997
453.5	0.921047	1.78194	1.00009	0.989955
453.6	0.981109	1.72978	1.0001	0.989941
453.7	1.0505	1.66227	1.0001	0.989928
453.8	1.12989	1.57783	1.0001	0.989915
453.9	1.21934	1.4754	1.00011	0.989904
454	1.31776	1.35504	1.00011	0.989893
454.1	1.42229	1.21873	1.00011	0.989883
454.2	1.5276	1.0712	1.0001	0.989875
454.3	1.62581	0.920225	1.0001	0.989867
454.4	1.70747	0.775986	1.0001	0.989861
454.5	1.76396	0.648751	1.00009	0.989857
454.6	1.79042	0.54589	1.00009	0.989854
454.7	1.78737	0.469899	1.00008	0.989852
454.8	1.75975	0.41878	1.00007	0.989852
454.9	1.71446	0.388096	1.00006	0.989854
455	1.65809	0.37302	1.00005	0.989856
455.1	1.59584	0.369466	1.00005	0.989861
455.2	1.53134	0.374375	1.00004	0.989866
455.3	1.467	0.385583	1.00003	0.989873
455.4	1.40428	0.401602	1.00002	0.989881
455.5	1.34405	0.421406	1.00001	0.989891
455.6	1.28677	0.44428	0.999995	0.989901
455.7	1.23266	0.469717	0.999984	0.989913
455.8	1.18176	0.497347	0.999974	0.989925
455.9	1.13404	0.526889	0.999964	0.989938
456	1.0894	0.558128	0.999955	0.989951
456.1	1.0477	0.59089	0.999946	0.989965
456.2	1.00879	0.62503	0.999937	0.98998
456.3	0.972516	0.660424	0.999929	0.989994
456.4	0.938726	0.696962	0.999922	0.990009
456.5	0.90727	0.734545	0.999916	0.990023
456.6	0.878006	0.773082	0.99991	0.990037
456.7	0.850802	0.812485	0.999906	0.990051
456.8	0.825535	0.852672	0.999902	0.990064
456.9	0.802092	0.893562	0.9999	0.990077
457	0.78037	0.935074	0.999898	0.990089
457.1	0.760277	0.977131	0.999897	0.9901
457.2	0.741729	1.01965	0.999898	0.99011
457.3	0.724654	1.06255	0.999899	0.990118
457.4	0.708986	1.10576	0.999902	0.990126
457.5	0.694669	1.14917	0.999905	0.990132
457.6	0.681657	1.19272	0.999909	0.990137
457.7	0.669912	1.2363	0.999915	0.990141
457.8	0.659404	1.27982	0.999921	0.990143
457.9	0.650111	1.32317	0.999928	0.990143
458	0.642023	1.36624	0.999935	0.990143
458.1	0.635137	1.40893	0.999943	0.990141
458.2	0.629459	1.45109	0.999952	0.990137
458.3	0.625008	1.4926	0.999961	0.990132
458.4	0.621813	1.53329	0.999971	0.990126
458.5	0.619917	1.57301	0.999981	0.990118
458.6	0.619375	1.61156	0.999991	0.99011
458.7	0.620261	1.64873	1	0.9901
458.8	0.622666	1.6843	1.00001	0.990089
458.9	0.626702	1.718	1.00002	0.990078
459	0.632507	1.74952	1.00003	0.990066
459.1	0.640249	1.77853	1.00004	0.990053
459.2	0.650129	1.80463	1.00005	0.990039
459.3	0.662392	1.82735	1.00006	0.990025
459.4	0.67733	1.84617	1.00007	0.990011
459.5	0.695295	1.86048	1.00007	0.989997
459.6	0.716708	1.86953	1.00008	0.989983
459.7	0.742069	1.8725	1.00008	0.989969
459.8	0.771975	1.86839	1.00009	0.989956
459.9	0.807123	1.85604	1.00009	0.989943
460	0.848322	1.83413	1.0001	0.98993
460.1	0.896483	1.80114	1.0001	0.989919
460.2	0.952589	1.75538	1.0001	0.989908
460.3	1.01762	1.6951	1.0001	0.989898
460.4	1.09239	1.61856	1.0001	0.989889
460.5	1.1773	1.52441	1.0001	0.989881
460.6	1.27186	1.41213	1.00009	0.989874
460.7	1.3741	1.2827	1.00009	0.989869
460.8	1.47988	1.1395	1.00008	0.989865
460.9	1.58245	0.988947	1.00008	0.989862
461	1.67285	0.840299	1.00007	0.989861
461.1	1.74172	0.704146	1.00007	0.989861
461.2	1.78216	0.589537	1.00006	0.989863
461.3	1.79219	0.501294	1.00005	0.989866
461.4	1.77498	0.439282	1.00004	0.98987
461.5	1.73688	0.399884	1.00003	0.989875
461.6	1.68483	0.378249	1.00002	0.989882
461.7	1.62472	0.369878	1.00001	0.98989
461.8	1.56088	0.371241	1	0.989899
461.9	1.49624	0.379794	0.999993	0.989909
462	1.43264	0.393768	0.999984	0.98992
462.1	1.3712	0.411949	0.999974	0.989931
462.2	1.31253	0.433495	0.999965	0.989944
462.3	1.25696	0.457815	0.999956	0.989957
462.4	1.20459	0.484483	0.999948	0.98997
462.5	1.15544	0.513182	0.99994	0.989983
462.6	1.1094	0.543671	0.999932	0.989997
462.7	1.06638	0.575757	0.999926	0.990011
462.8	1.02621	0.609285	0.99992	0.990024
462.9	0.988755	0.64412	0.999915	0.990037
463	0.953851	0.680149	0.999911	0.99005
463.1	0.921348	0.717267	0.999908	0.990063
463.2	0.8911	0.755379	0.999905	0.990074
463.3	0.862972	0.794398	0.999904	0.990085
463.4	0.836835	0.834237	0.999904	0.990095
463.5	0.812573	0.874816	0.999904	0.990104
463.6	0.790077	0.916054	0.999906	0.990112
463.7	0.769252	0.957872	0.999908	0.990119
463.8	0.750008	1.00019	0.999911	0.990125
463.9	0.73227	1.04293	0.999916	0.990129
464	0.715966	1.086	0.999921	0.990132
464.1	0.701039	1.12933	0.999927	0.990134
464.2	0.687437	1.17283	0.999933	0.990135
464.3	0.675118	1.21641	0.99994	0.990134
464.4	0.664048	1.25997	0.999948	0.990132
464.5	0.654203	1.30341	0.999956	0.990128
464.6	0.645566	1.34662	0.999965	0.990123
464.7	0.638131	1.3895	0.999974	0.990117
464.8	0.6319	1.43192	0.999984	0.99011
464.9	0.626886	1.47374	0.999993	0.990102
465	0.623113	1.51483	1	0.990092
465.1	0.620618	1.55501	1.00001	0.990082
465.2	0.61945	1.59412	1.00002	0.990071
465.3	0.619674	1.63195	1.00003	0.99006
465.4	0.621373	1.66828	1.00004	0.990047
465.5	0.624649	1.70287	1.00005	0.990035
465.6	0.629628	1.73543	1.00006	0.990022
465.7	0.636463	1.76563	1.00006	0.990009
465.8	0.645339	1.79311	1.00007	0.989995
465.9	0.656482	1.81743	1.00008	0.989982
466	0.670159	1.8381	1.00008	0.989969
466.1	0.686695	1.85455	1.00008	0.989956
466.2	0.706477	1.8661	1.00009	0.989944
466.3	0.729968	1.87196	1.00009	0.989933
466.4	0.757719	1.87121	1.00009	0.989922
466.5	0.790381	1.86278	1.00009	0.989912
466.6	0.828711	1.84541	1.00009	0.989902
466.7	0.873575	1.81768	1.00009	0.989894
466.8	0.925931	1.77796	1.00009	0.989887
466.9	0.986771	1.72453	1.00009	0.989881
467	1.05701	1.65561	1.00008	0.989876
467.1	1.13729	1.56963	1.00008	0.989873
467.2	1.22758	1.46561	1.00007	0.989871
467.3	1.32669	1.34375	1.00007	0.98987
467.4	1.43153	1.20624	1.00006	0.98987
467.5	1.53657	1.05805	1.00005	0.989871
467.6	1.63372	0.907236	1.00005	0.989874
467.7	1.71349	0.764091	1.00004	0.989879
467.8	1.76749	0.638749	1.00003	0.989884
467.9	1.79128	0.538204	1.00002	0.98989
468	1.78585	0.46451	1.00001	0.989898
468.1	1.75641	0.415366	1	0.989907
468.2	1.70991	0.386227	0.999992	0.989916
468.3	1.65284	0.372303	0.999983	0.989926
468.4	1.59026	0.369594	0.999974	0.989937
468.5	1.52571	0.375126	0.999966	0.989949
468.6	1.46146	0.386805	0.999957	0.989961
468.7	1.39893	0.403189	0.99995	0.989974
468.8	1.33894	0.423285	0.999942	0.989986
468.9	1.28193	0.446401	0.999936	0.989999
469	1.22809	0.472042	0.999929	0.990012
469.1	1.17748	0.499848	0.999924	0.990025
469.2	1.13003	0.529546	0.99992	0.990037
469.3	1.08565	0.560924	0.999916	0.990049
469.4	1.0442	0.593811	0.999913	0.990061
469.5	1.00553	0.628065	0.999911	0.990071
469.6	0.969476	0.663563	0.99991	0.990082
469.7	0.935895	0.700195	0.999909	0.990091
469.8	0.904636	0.737865	0.99991	0.990099
469.9	0.875556	0.776481	0.999912	0.990107
470	0.848526	0.815956	0.999914	0.990113
470.1	0.823422	0.856208	0.999917	0.990118
470.2	0.800132	0.897155	0.999922	0.990122
470.3	0.778556	0.938718	0.999926	0.990125
470.4	0.758601	0.980817	0.999932	0.990126
470.5	0.740184	1.02337	0.999938	0.990126
470.6	0.723234	1.06631	0.999945	0.990125
470.7	0.707685	1.10953	0.999953	0.990123
470.8	0.693484	1.15296	0.99996	0.99012
470.9	0.680584	1.19652	0.999969	0.990115
471	0.668948	1.24009	0.999977	0.990109
471.1	0.658546	1.2836	0.999986	0.990102
471.2	0.649359	1.32693	0.999995	0.990094
471.3	0.641375	1.36998	1	0.990085
471.4	0.634594	1.41262	1.00001	0.990076
471.5	0.629022	1.45474	1.00002	0.990065
471.6	0.624679	1.49618	1.00003	0.990054
471.7	0.621596	1.53679	1.00004	0.990043
471.8	0.619815	1.57641	1.00005	0.990031
471.9	0.619395	1.61485	1.00005	0.990018
472	0.620409	1.6519	1.00006	0.990006
472.1	0.622951	1.68732	1.00007	0.989994
472.2	0.627135	1.72084	1.00007	0.989981
472.3	0.633102	1.75216	1.00008	0.989969
472.4	0.641021	1.78093	1.00008	0.989957
472.5	0.651099	1.80675	1.00008	0.989946
472.6	0.663582	1.82915	1.00009	0.989935
472.7	0.678769	1.84761	1.00009	0.989925
472.8	0.697017	1.86148	1.00009	0.989916
472.9	0.718752	1.87005	1.00009	0.989907
473	0.744485	1.87244	1.00009	0.9899
473.1	0.774817	1.86766	1.00008	0.989893
473.2	0.810459	1.85454	1.00008	0.989888
473.3	0.852227	1.83172	1.00008	0.989883
473.4	0.901041	1.79768	1.00007	0.98988
473.5	0.957886	1.75074	1.00007	0.989878
473.6	1.02374	1.6891	1.00006	0.989877
473.7	1.09939	1.61107	1.00006	0.989878
473.8	1.18517	1.51535	1.00005	0.98988
473.9	1.2805	1.4015	1.00004	0.989883
474	1.38325	1.2707	1.00003	0.989887
474.1	1.48906	1.12657	1.00003	0.989892
474.2	1.59095	0.975771	1.00002	0.989898
474.3	1.67984	0.827791	1.00001	0.989905
474.4	1.74644	0.693201	1	0.989914
474.5	1.78423	0.58077	0.999991	0.989923
474.6	1.79169	0.494884	0.999983	0.989933
474.7	1.77239	0.435018	0.999974	0.989943
474.8	1.7328	0.397363	0.999966	0.989954
474.9	1.67984	0.37705	0.999959	0.989965
475	1.61925	0.369652	0.999951	0.989977
475.1	1.55525	0.37173	0.999945	0.989989
475.2	1.49064	0.380816	0.999938	0.990001
475.3	1.42719	0.395199	0.999933	0.990013
475.4	1.36597	0.413702	0.999928	0.990025
475.5	1.30756	0.43551	0.999924	0.990037
475.6	1.25227	0.46005	0.99992	0.990048
475.7	1.20018	0.486906	0.999918	0.990059
475.8	1.1513	0.51577	0.999916	0.990069
475.9	1.10554	0.546405	0.999915	0.990078
476	1.06277	0.578623	0.999915	0.990087
476.1	1.02284	0.612269	0.999916	0.990094
476.2	0.985615	0.647213	0.999917	0.990101
476.3	0.950926	0.68334	0.99992	0.990107
476.4	0.918625	0.720549	0.999923	0.990112
476.5	0.888568	0.758744	0.999927	0.990115
476.6	0.860618	0.797837	0.999932	0.990117
476.7	0.834649	0.837744	0.999937	0.990119
476.8	0.810544	0.878384	0.999943	0.990119
476.9	0.788198	0.919675	0.99995	0.990117
477	0.767514	0.96154	0.999957	0.990115
477.1	0.748404	1.0039	0.999964	0.990112
477.2	0.730793	1.04667	0.999972	0.990107
477.3	0.714612	1.08977	0.99998	0.990101
477.4	0.699802	1.13312	0.999988	0.990095
477.5	0.686313	1.17663	0.999997	0.990087
477.6	0.674104	1.22021	1	0.990079
477.7	0.663142	1.26376	1.00001	0.990069
477.8	0.653402	1.30718	1.00002	0.99006
477.9	0.64487	1.35037	1.00003	0.990049
478	0.63754	1.39322	1.00004	0.990038
478.1	0.631414	1.43559	1.00004	0.990027
478.2	0.626507	1.47736	1.00005	0.990015
478.3	0.622844	1.51837	1.00006	0.990004
478.4	0.620463	1.55846	1.00006	0.989992
478.5	0.619413	1.59747	1.00007	0.98998
478.6	0.619763	1.63518	1.00007	0.989969
478.7	0.621594	1.67137	1.00008	0.989958
478.8	0.625013	1.70579	1.00008	0.989947
478.9	0.630147	1.73816	1.00008	0.989937
479	0.637152	1.76814	1.00008	0.989928
479.1	0.646217	1.79536	1.00008	0.989919
479.2	0.657568	1.81938	1.00008	0.989912
479.3	0.671481	1.83971	1.00008	0.989905
479.4	0.688283	1.85576	1.00008	0.989899
479.5	0.708368	1.86685	1.00008	0.989894
479.6	0.732207	1.87217	1.00007	0.98989
479.7	0.760359	1.8708	1.00007	0.989887
479.8	0.793483	1.86164	1.00006	0.989885
479.9	0.832346	1.84343	1.00006	0.989885
480	0.877824	1.81472	1.00005	0.989886
480.1	0.930879	1.77388	1.00004	0.989887
480.2	0.992505	1.71917	1.00004	0.98989
480.3	1.0636	1.64882	1.00003	0.989894
480.4	1.14477	1.56129	1.00002	0.989899
480.5	1.2359	1.45569	1.00001	0.989905
480.6	1.33565	1.33234	1.00001	0.989912
480.7	1.44077	1.19366	0.999999	0.98992
480.8	1.54548	1.04487	0.99999	0.989929
480.9	1.6415	0.894305	0.999983	0.989938
481	1.71932	0.752333	0.999975	0.989948
481.1	1.77078	0.628939	0.999967	0.989959
481.2	1.79192	0.530724	0.99996	0.989969
481.3	1.78414	0.45931	0.999953	0.98998
481.4	1.75293	0.412104	0.999947	0.989992
481.5	1.70527	0.384474	0.999941	0.990003
481.6	1.64755	0.371671	0.999936	0.990014
481.7	1.58468	0.369784	0.999932	0.990025
481.8	1.52007	0.375924	0.999928	0.990036
481.9	1.45593	0.388062	0.999925	0.990047
482	1.39359	0.404804	0.999922	0.990057
482.1	1.33385	0.425187	0.999921	0.990066
482.2	1.27711	0.44854	0.99992	0.990075
482.3	1.22356	0.474382	0.99992	0.990083
482.4	1.17322	0.502363	0.999921	0.99009
482.5	1.12605	0.532215	0.999923	0.990096
482.6	1.08193	0.563731	0.999925	0.990101
482.7	1.04072	0.596743	0.999928	0.990105
482.8	1.00228	0.63111	0.999932	0.990108
482.9	0.966454	0.66671	0.999937	0.990111
483	0.933082	0.703437	0.999942	0.990111
483.1	0.902018	0.741193	0.999948	0.990111
483.2	0.873122	0.779887	0.999954	0.99011
483.3	0.846264	0.819433	0.99996	0.990108
483.4	0.821322	0.859748	0.999967	0.990104
483.5	0.798186	0.900752	0.999975	0.9901
483.6	0.776754	0.942365	0.999982	0.990094
483.7	0.756936	0.984508	0.99999	0.990088
483.8	0.73865	1.0271	0.999998	0.990081
483.9	0.721824	1.07006	1.00001	0.990072
484	0.706395	1.11331	1.00001	0.990064
484.1	0.692309	1.15675	1.00002	0.990054
484.2	0.679521	1.20031	1.00003	0.990044
484.3	0.667993	1.24389	1.00004	0.990034
484.4	0.657698	1.28738	1.00004	0.990023
484.5	0.648616	1.3307	1.00005	0.990013
484.6	0.640737	1.37371	1.00005	0.990002
484.7	0.63406	1.41632	1.00006	0.989991
484.8	0.628594	1.45838	1.00006	0.98998
484.9	0.62436	1.49975	1.00007	0.989969
485	0.621388	1.54029	1.00007	0.989959
485.1	0.619723	1.57981	1.00007	0.989949
485.2	0.619425	1.61814	1.00008	0.98994
485.3	0.620568	1.65505	1.00008	0.989931
485.4	0.623248	1.69032	1.00008	0.989923
485.5	0.627582	1.72366	1.00008	0.989916
485.6	0.633711	1.75477	1.00008	0.989909
485.7	0.64181	1.7833	1.00007	0.989904
485.8	0.652087	1.80884	1.00007	0.989899
485.9	0.664793	1.83093	1.00007	0.989896
486	0.680232	1.84901	1.00006	0.989894
486.1	0.698765	1.86245	1.00006	0.989892
486.2	0.720827	1.87051	1.00005	0.989892
486.3	0.746935	1.87232	1.00005	0.989893
486.4	0.7777	1.86687	1.00004	0.989895
486.5	0.813842	1.85295	1.00003	0.989898
486.6	0.856186	1.82923	1.00003	0.989901
486.7	0.905659	1.79413	1.00002	0.989906
486.8	0.963251	1.74598	1.00001	0.989912
486.9	1.02993	1.68297	1.00001	0.989919
487	1.10646	1.60345	0.999997	0.989926
487.1	1.19311	1.50615	0.99999	0.989935
487.2	1.2892	1.39075	0.999982	0.989943
487.3	1.39243	1.2586	0.999975	0.989953
487.4	1.49822	1.11357	0.999968	0.989963
487.5	1.59935	0.962615	0.999961	0.989973
487.6	1.68665	0.815385	0.999955	0.989983
487.7	1.75094	0.682427	0.999949	0.989994
487.8	1.78606	0.572209	0.999944	0.990005
487.9	1.79099	0.488673	0.999939	0.990015
488	1.76964	0.430923	0.999935	0.990026
488.1	1.72863	0.394973	0.999932	0.990036
488.2	1.67479	0.375949	0.999929	0.990045
488.3	1.61376	0.369498	0.999927	0.990055
488.4	1.54961	0.372272	0.999926	0.990063
488.5	1.48504	0.381879	0.999925	0.990071
488.6	1.42176	0.396661	0.999925	0.990079
488.7	1.36076	0.41548	0.999926	0.990085
488.8	1.30262	0.437547	0.999928	0.990091
488.9	1.2476	0.462303	0.99993	0.990096
489	1.1958	0.489345	0.999933	0.990099
489.1	1.14719	0.518372	0.999937	0.990102
489.2	1.10169	0.549151	0.999941	0.990104
489.3	1.05918	0.581499	0.999946	0.990105
489.4	1.01949	0.615263	0.999952	0.990104
489.5	0.982494	0.650315	0.999958	0.990103
489.6	0.948019	0.68654	0.999964	0.990101
489.7	0.915919	0.723838	0.999971	0.990097
489.8	0.886051	0.762115	0.999978	0.990093
489.9	0.858278	0.801282	0.999985	0.990088
490	0.832476	0.841256	0.999992	0.990081
490.1	0.808529	0.881956	0.999999	0.990074
490.2	0.786331	0.923301	1.00001	0.990067
490.3	0.765787	0.965212	1.00001	0.990058
490.4	0.746812	1.00761	1.00002	0.99005
490.5	0.729328	1.05041	1.00003	0.99004
490.6	0.713268	1.09354	1.00003	0.99003
490.7	0.698575	1.1369	1.00004	0.99002
490.8	0.685199	1.18042	1.00005	0.99001
490.9	0.6731	1.224	1.00005	0.99
491	0.662245	1.26755	1.00006	0.98999
491.1	0.652611	1.31096	1.00006	0.989979
491.2	0.644184	1.35412	1.00006	0.989969
